date,name,Adj Close,Price,High,Low,Open,Volume,LongName,price_start,value
2023-05-19,ALLE,106.82809448242188,109.3000030517578,111.70999908447266,109.05999755859376,111.70999908447266,572200.0,Allegion plc,111.41999816894533,-1.902706113827964
2023-05-26,ALLE,104.67784118652344,107.0999984741211,107.27999877929688,105.29000091552734,105.3000030517578,727100.0,Allegion plc,111.41999816894533,-3.877221114538029
2023-06-02,ALLE,106.79876708984376,109.2699966430664,109.58999633789062,105.2300033569336,105.97000122070312,765300.0,Allegion plc,111.41999816894533,-1.9296370141910153
2023-06-09,ALLE,110.10233306884766,112.6500015258789,113.72000122070312,112.18000030517578,113.2699966430664,407400.0,Allegion plc,111.41999816894533,1.1039341026271914
2023-06-16,ALLE,116.1956024169922,118.43000030517578,119.95999908447266,117.54000091552734,119.87999725341795,2882000.0,Allegion plc,111.41999816894533,6.291511623973678
2023-06-23,ALLE,113.32087707519533,115.5,116.55999755859376,114.68000030517578,115.61000061035156,1110500.0,Allegion plc,111.41999816894533,3.661821843569048
2023-06-30,ALLE,117.75558471679688,120.0199966430664,120.83999633789062,119.5199966430664,120.0,738200.0,Allegion plc,111.41999816894533,7.718541209344632
2023-07-07,ALLE,114.58654022216795,116.79000091552734,117.86000061035156,115.25,115.33999633789062,493600.0,Allegion plc,111.41999816894533,4.819604052083649
2023-07-14,ALLE,120.4242706298828,122.73999786376952,123.04000091552734,121.8000030517578,122.6500015258789,386900.0,Allegion plc,111.41999816894533,10.159755771723992
2023-07-21,ALLE,122.82805633544922,125.19000244140624,125.68000030517578,124.58999633789062,124.94000244140624,752900.0,Allegion plc,111.41999816894533,12.358647010190714
2023-07-28,ALLE,112.82049560546876,114.98999786376952,117.0500030517578,114.38999938964844,116.97000122070312,986100.0,Allegion plc,111.41999816894533,3.204092401268061
2023-08-04,ALLE,109.7986068725586,111.91000366210938,113.38999938964844,111.54000091552734,112.83999633789062,626600.0,Allegion plc,111.41999816894533,0.4397823561449503
2023-08-11,ALLE,109.30803680419922,111.41000366210938,113.08000183105467,111.01000213623048,111.0199966430664,700900.0,Allegion plc,111.41999816894533,-0.0089701193683355
2023-08-18,ALLE,105.599365234375,107.62999725341795,107.87000274658205,105.11000061035156,105.54000091552734,907000.0,Allegion plc,111.41999816894533,-3.401544586081057
2023-08-25,ALLE,107.76765441894533,109.83999633789062,110.19000244140624,108.33000183105467,109.33000183105467,769400.0,Allegion plc,111.41999816894533,-1.418059466002644
2023-09-01,ALLE,112.58502197265624,114.75,115.68000030517578,114.38999938964844,114.58000183105467,528000.0,Allegion plc,111.41999816894533,2.988693130299119
2023-09-08,ALLE,106.06049346923828,108.0999984741211,108.9000015258789,107.4000015258789,108.30999755859376,614500.0,Allegion plc,111.41999816894533,-2.9797161635114566
2023-09-15,ALLE,104.12689971923828,105.68000030517578,106.5199966430664,104.7699966430664,105.11000061035156,1423100.0,Allegion plc,111.41999816894533,-5.151676501615113
2023-09-22,ALLE,102.2942352294922,103.81999969482422,104.8499984741211,103.36000061035156,104.08000183105467,513200.0,Allegion plc,111.41999816894533,-6.821036258318086
2023-09-29,ALLE,102.66864776611328,104.1999969482422,105.3000030517578,103.91000366210938,105.16000366210938,653200.0,Allegion plc,111.41999816894533,-6.479986841998947
2023-10-06,ALLE,102.16615295410156,103.69000244140624,104.4000015258789,101.41999816894533,101.98999786376952,680700.0,Allegion plc,111.41999816894533,-6.937709436880582
2023-10-13,ALLE,101.959228515625,103.4800033569336,105.05999755859376,102.26000213623048,103.93000030517578,546300.0,Allegion plc,111.41999816894533,-7.126184654905825
2023-10-20,ALLE,95.57447052001952,97.0,98.6999969482422,96.38999938964844,98.55999755859376,1194900.0,Allegion plc,111.41999816894533,-12.942019750422531
2023-10-27,ALLE,95.99815368652344,97.43000030517578,98.44000244140624,96.9000015258789,97.12000274658205,748000.0,Allegion plc,111.41999816894533,-12.55609234758433
2023-11-03,ALLE,100.3926010131836,101.88999938964844,102.33000183105467,100.29000091552734,100.83999633789062,686900.0,Allegion plc,111.41999816894533,-8.553221087696144
2023-11-10,ALLE,101.96908569335938,103.48999786376952,103.66999816894533,101.44000244140624,102.0500030517578,599700.0,Allegion plc,111.41999816894533,-7.117214535537515
2023-11-17,ALLE,104.78705596923828,106.3499984741211,106.95999908447266,105.51000213623048,106.95999908447266,411900.0,Allegion plc,111.41999816894533,-4.550349827807958
2023-11-24,ALLE,103.49629974365234,105.04000091552734,105.1999969482422,104.38999938964844,104.91000366210938,196400.0,Allegion plc,111.41999816894533,-5.72607912247857
2023-12-01,ALLE,107.0926742553711,108.69000244140624,108.79000091552734,105.31999969482422,106.33999633789062,689300.0,Allegion plc,111.41999816894533,-2.4501846817477224
2023-12-08,ALLE,108.71841430664062,110.33999633789062,112.36000061035156,106.66000366210938,107.0,2081100.0,Allegion plc,111.41999816894533,-0.969306990489358
2023-12-15,ALLE,116.23399353027344,117.5199966430664,118.62999725341795,116.87000274658205,117.86000061035156,1580900.0,Allegion plc,111.41999816894533,5.4747788317782025
2023-12-22,ALLE,124.7398910522461,126.12000274658205,126.12999725341795,123.4499969482422,124.08999633789062,1683600.0,Allegion plc,111.41999816894533,13.193326888542224
2023-12-29,ALLE,125.30364990234376,126.69000244140624,127.16999816894533,125.47000122070312,126.13999938964844,672700.0,Allegion plc,111.41999816894533,13.704904436730573
2024-01-05,ALLE,121.43644714355467,122.77999877929688,123.3000030517578,121.93000030517578,122.27999877929688,660100.0,Allegion plc,111.41999816894533,10.195656791455391
2024-01-12,ALLE,118.46926879882812,119.77999877929688,121.98999786376952,119.16999816894533,121.98999786376952,550900.0,Allegion plc,111.41999816894533,7.503141938375676
2024-01-19,ALLE,120.85289764404295,122.19000244140624,122.51000213623048,120.16999816894533,121.26000213623048,673700.0,Allegion plc,111.41999816894533,9.666132157110995
2024-01-26,ALLE,123.50357055664062,124.87000274658205,126.25,124.72000122070312,125.72000122070312,510900.0,Allegion plc,111.41999816894533,12.07144569975901
2024-02-02,ALLE,126.23336029052734,127.62999725341795,128.4199981689453,125.08000183105467,126.3000030517578,585000.0,Allegion plc,111.41999816894533,14.54855443445038
2024-02-09,ALLE,130.46653747558594,131.91000366210938,132.9499969482422,130.19000244140625,130.19000244140625,780400.0,Allegion plc,111.41999816894533,18.389881376676385
2024-02-16,ALLE,130.970947265625,132.4199981689453,134.88999938964844,131.9499969482422,132.5800018310547,1002800.0,Allegion plc,111.41999816894533,18.847603971558
2024-02-23,ALLE,127.67738342285156,129.08999633789062,129.86000061035156,127.51000213623048,127.75,931600.0,Allegion plc,111.41999816894533,15.858910841258863
2024-03-01,ALLE,125.4124526977539,126.8000030517578,128.0,126.4800033569336,127.5500030517578,1435600.0,Allegion plc,111.41999816894533,13.803630529137042
2024-03-08,ALLE,129.4181365966797,130.85000610351562,134.5,130.64999389648438,132.52000427246094,803000.0,Allegion plc,111.41999816894533,17.438528319762415
2024-03-15,ALLE,129.43112182617188,130.38999938964844,131.60000610351562,129.0,129.0,1538700.0,Allegion plc,111.41999816894533,17.025670016561154
2024-03-22,ALLE,133.13369750976562,134.1199951171875,135.47000122070312,133.72999572753906,135.47000122070312,352600.0,Allegion plc,111.41999816894533,20.37335964933542
2024-04-05,ALLE,131.33700561523438,132.30999755859375,132.77000427246094,130.4499969482422,131.50999450683594,351900.0,Allegion plc,111.41999816894533,18.748877879151525
2024-04-12,ALLE,126.48297119140624,127.41999816894533,129.91000366210938,126.7699966430664,128.60000610351562,600000.0,Allegion plc,111.41999816894533,14.36007921642515
2024-04-19,ALLE,124.28922271728516,125.20999908447266,126.0500030517578,124.61000061035156,125.04000091552734,328300.0,Allegion plc,111.41999816894533,12.376594096346736
2024-04-26,ALLE,122.93921661376952,123.8499984741211,125.9800033569336,123.43000030517578,125.08000183105467,975500.0,Allegion plc,111.41999816894533,11.15598681515705
2024-05-03,ALLE,121.97635650634766,122.87999725341795,125.33000183105467,122.61000061035156,124.16999816894533,603800.0,Allegion plc,111.41999816894533,10.285405917074163
2024-05-10,ALLE,125.06348419189452,125.98999786376952,126.86000061035156,125.33000183105467,126.04000091552734,590000.0,Allegion plc,111.41999816894533,13.07664686256035
2024-05-17,ALLE,123.51495361328124,124.43000030517578,126.25,124.0199966430664,126.0,507600.0,Allegion plc,111.41999816894533,11.67654133013311
2024-05-24,ALLE,121.69841003417967,122.5999984741211,123.5999984741211,121.76000213623048,122.26000213623048,407800.0,Allegion plc,111.41999816894533,10.034105626373837
2024-05-31,ALLE,120.92415618896484,121.81999969482422,122.0,119.7699966430664,120.52999877929688,1117000.0,Allegion plc,111.41999816894533,9.334052860160208
2024-06-07,ALLE,116.0701141357422,116.93000030517578,117.54000091552734,115.5,116.48999786376952,372600.0,Allegion plc,111.41999816894533,4.945254197433821
2024-06-14,ALLE,115.9714584350586,116.36000061035156,117.33000183105467,115.0,116.98999786376952,480100.0,Allegion plc,111.41999816894533,4.433676649245449
2024-06-21,ALLE,115.8418960571289,116.2300033569336,116.61000061035156,113.58000183105467,115.55999755859376,1510900.0,Allegion plc,111.41999816894533,4.317003470682966
2024-06-28,ALLE,117.75548553466795,118.1500015258789,118.56999969482422,116.6500015258789,116.69000244140624,2983300.0,Allegion plc,111.41999816894533,6.040211333273336
2024-07-05,ALLE,114.56616973876952,114.9499969482422,115.54000091552734,113.2699966430664,115.54000091552734,682100.0,Allegion plc,111.41999816894533,3.1681913815367
2024-07-12,ALLE,122.51952362060548,122.93000030517578,123.77999877929688,120.38999938964844,120.38999938964844,612600.0,Allegion plc,111.41999816894533,10.330283903593251
2024-07-19,ALLE,123.68561553955078,124.0999984741211,127.97000122070312,124.05999755859376,127.97000122070312,594200.0,Allegion plc,111.41999816894533,11.380363052913694
2024-07-26,ALLE,136.3133087158203,136.77000427246094,137.52000427246094,133.42999267578125,134.14999389648438,1089900.0,Allegion plc,111.41999816894533,22.751755986459077
2024-08-02,ALLE,129.10745239257812,129.5399932861328,130.55999755859375,127.83000183105467,130.0800018310547,1312900.0,Allegion plc,111.41999816894533,16.262785330253077
2024-08-09,ALLE,128.45962524414062,128.88999938964844,130.55999755859375,128.35000610351562,129.38999938964844,537200.0,Allegion plc,111.41999816894533,15.679412590021297
2024-08-16,ALLE,130.83168029785156,131.27000427246094,133.1199951171875,131.1300048828125,132.5800018310547,332500.0,Allegion plc,111.41999816894533,17.81547875581293
2024-08-23,ALLE,136.54254150390625,137.0,137.97999572753906,135.1999969482422,136.16000366210938,502900.0,Allegion plc,111.41999816894533,22.958178290640344
2024-08-30,ALLE,138.3763885498047,138.83999633789062,139.4600067138672,136.17999267578125,137.99000549316406,682100.0,Allegion plc,111.41999816894533,24.60958411376794
2024-09-06,ALLE,134.05088806152344,134.5,137.42999267578125,133.97999572753906,136.25,478600.0,Allegion plc,111.41999816894533,20.71441591307391
2024-09-13,ALLE,140.6986083984375,141.1699981689453,141.94000244140625,139.30999755859375,139.7899932861328,520700.0,Allegion plc,111.41999816894533,26.700772293040497
2024-09-20,ALLE,140.39999389648438,140.39999389648438,142.77999877929688,140.02999877929688,142.74000549316406,1847700.0,Allegion plc,111.41999816894533,26.009689646195195
2024-09-27,ALLE,143.77000427246094,143.77000427246094,146.4600067138672,143.4600067138672,144.97999572753906,589500.0,Allegion plc,111.41999816894533,29.03429064364508
2024-10-04,ALLE,145.61000061035156,145.61000061035156,146.7100067138672,144.22999572753906,146.63999938964844,691500.0,Allegion plc,111.41999816894533,30.685696466772676
2024-10-11,ALLE,147.3000030517578,147.3000030517578,147.39999389648438,144.6300048828125,144.6300048828125,768100.0,Allegion plc,111.41999816894533,32.20248202518178
2024-10-18,ALLE,153.36000061035156,153.36000061035156,156.10000610351562,152.9199981689453,155.44000244140625,820300.0,Allegion plc,111.41999816894533,37.641359837228606
2024-10-25,ALLE,142.60000610351562,142.60000610351562,146.1300048828125,142.60000610351562,145.9499969482422,1156000.0,Allegion plc,111.41999816894533,27.984211494324633
2024-11-01,ALLE,139.8300018310547,139.8300018310547,141.47000122070312,138.72999572753906,140.38999938964844,646900.0,Allegion plc,111.41999816894533,25.49811894542619
2024-11-08,ALLE,143.77999877929688,143.77999877929688,145.1699981689453,142.30999755859375,143.27000427246094,650900.0,Allegion plc,111.41999816894533,29.0432607630134
2024-11-15,ALLE,139.75999450683594,139.75999450683594,141.32000732421875,139.24000549316406,140.42999267578125,921600.0,Allegion plc,111.41999816894533,25.43528702533174
2024-11-22,ALLE,141.3800048828125,141.3800048828125,142.6699981689453,140.97000122070312,142.2899932861328,639100.0,Allegion plc,111.41999816894533,26.88925435848512
2024-11-29,ALLE,140.83999633789062,140.83999633789062,142.50999450683594,140.47000122070312,141.6300048828125,363700.0,Allegion plc,111.41999816894533,26.404594015821083
2024-12-06,ALLE,140.49000549316406,140.49000549316406,141.8699951171875,139.72000122070312,141.52000427246094,760500.0,Allegion plc,111.41999816894533,26.090475499865025
2024-12-13,ALLE,138.8300018310547,138.8300018310547,139.6699981689453,137.6999969482422,138.3699951171875,484100.0,Allegion plc,111.41999816894533,24.600613994399616
2023-01-06,AXON,170.89999389648438,170.89999389648438,171.52000427246094,166.13999938964844,166.47000122070312,372900.0,"Axon Enterprise, Inc.",170.89999389648438,0.0
2023-01-13,AXON,188.1300048828125,188.1300048828125,189.6199951171875,182.1300048828125,182.69000244140625,774900.0,"Axon Enterprise, Inc.",170.89999389648438,10.08192603960214
2023-01-20,AXON,185.02000427246097,185.02000427246097,186.5,182.72000122070312,186.0800018310547,585200.0,"Axon Enterprise, Inc.",170.89999389648438,8.262147969723864
2023-01-27,AXON,191.61000061035156,191.61000061035156,193.69000244140625,188.72000122070312,192.2899932861328,880900.0,"Axon Enterprise, Inc.",170.89999389648438,12.118202137801958
2023-02-03,AXON,198.19000244140625,198.19000244140625,202.44000244140625,195.6999969482422,196.1999969482422,461400.0,"Axon Enterprise, Inc.",170.89999389648438,15.968408144854395
2023-02-10,AXON,184.5500030517578,184.5500030517578,187.8300018310547,180.97000122070312,181.02999877929688,630200.0,"Axon Enterprise, Inc.",170.89999389648438,7.987132617185093
2023-02-17,AXON,189.2599945068359,189.2599945068359,193.55999755859375,186.5099945068359,192.86000061035156,836700.0,"Axon Enterprise, Inc.",170.89999389648438,10.743125375108177
2023-02-24,AXON,193.5500030517578,193.5500030517578,196.7400054931641,191.5099945068359,192.2599945068359,605800.0,"Axon Enterprise, Inc.",170.89999389648438,13.253370371091265
2023-03-03,AXON,220.9499969482422,220.9499969482422,224.0,212.52000427246097,212.52000427246097,922500.0,"Axon Enterprise, Inc.",170.89999389648438,29.286135072698443
2023-03-10,AXON,213.0,213.0,218.47000122070312,212.7400054931641,218.47000122070312,598400.0,"Axon Enterprise, Inc.",170.89999389648438,24.634293509112684
2023-03-17,AXON,213.1199951171875,213.1199951171875,216.5800018310547,210.9600067138672,215.36000061035156,941600.0,"Axon Enterprise, Inc.",170.89999389648438,24.704507155381265
2023-03-24,AXON,216.5800018310547,216.5800018310547,216.9900054931641,212.3800048828125,213.55999755859375,296000.0,"Axon Enterprise, Inc.",170.89999389648438,26.729086931529732
2023-03-31,AXON,224.8500061035156,224.8500061035156,227.55999755859375,218.41000366210935,219.63999938964844,1411200.0,"Axon Enterprise, Inc.",170.89999389648438,31.5681767898185
2023-04-14,AXON,223.91000366210935,223.91000366210935,224.72000122070312,221.41000366210935,222.3500061035156,764500.0,"Axon Enterprise, Inc.",170.89999389648438,31.018146084741
2023-04-21,AXON,225.02000427246097,225.02000427246097,227.27000427246097,223.30999755859375,224.61000061035156,513200.0,"Axon Enterprise, Inc.",170.89999389648438,31.667649098195728
2023-04-28,AXON,210.7100067138672,210.7100067138672,214.33999633789065,207.72000122070312,213.82000732421875,660400.0,"Axon Enterprise, Inc.",170.89999389648438,23.29433249804332
2023-05-05,AXON,219.91000366210935,219.91000366210935,220.57000732421875,214.0,218.4600067138672,796600.0,"Axon Enterprise, Inc.",170.89999389648438,28.67759597189381
2023-05-12,AXON,201.5,201.5,207.1499938964844,200.17999267578125,205.1199951171875,889400.0,"Axon Enterprise, Inc.",170.89999389648438,17.905211934677023
2023-05-19,AXON,196.86000061035156,196.86000061035156,203.1499938964844,196.2100067138672,201.88999938964844,1023200.0,"Axon Enterprise, Inc.",170.89999389648438,15.190174160913893
2023-05-26,AXON,194.9499969482422,194.9499969482422,197.6499938964844,194.1300048828125,195.0,708200.0,"Axon Enterprise, Inc.",170.89999389648438,14.07255933919173
2023-06-02,AXON,193.25,193.25,194.7899932861328,190.80999755859375,193.33999633789065,791600.0,"Axon Enterprise, Inc.",170.89999389648438,13.0778273269297
2023-06-09,AXON,194.82000732421875,194.82000732421875,197.0,194.08999633789065,195.5399932861328,425500.0,"Axon Enterprise, Inc.",170.89999389648438,13.99649753189748
2023-06-16,AXON,202.36000061035156,202.36000061035156,206.3300018310547,199.9600067138672,203.6300048828125,3200200.0,"Axon Enterprise, Inc.",170.89999389648438,18.408430566078778
2023-06-23,AXON,188.7100067138672,188.7100067138672,194.6999969482422,188.6499938964844,194.6699981689453,1318100.0,"Axon Enterprise, Inc.",170.89999389648438,10.421306877383795
2023-06-30,AXON,195.1199951171875,195.1199951171875,196.88999938964844,194.6199951171875,196.5800018310547,509200.0,"Axon Enterprise, Inc.",170.89999389648438,14.172031647568923
2023-07-07,AXON,188.1000061035156,188.1000061035156,190.86000061035156,186.69000244140625,189.58999633789065,636400.0,"Axon Enterprise, Inc.",170.89999389648438,10.064372628034976
2023-07-14,AXON,192.2400054931641,192.2400054931641,193.97000122070312,190.9199981689453,192.7599945068359,343300.0,"Axon Enterprise, Inc.",170.89999389648438,12.486841637692244
2023-07-21,AXON,179.9600067138672,179.9600067138672,185.3000030517578,179.61000061035156,184.9499969482422,1135600.0,"Axon Enterprise, Inc.",170.89999389648438,5.3013535055305745
2023-07-28,AXON,182.63999938964844,182.63999938964844,186.36000061035156,182.47000122070312,184.1199951171875,648000.0,"Axon Enterprise, Inc.",170.89999389648438,6.869517795462935
2023-08-04,AXON,180.86000061035156,180.86000061035156,182.9199981689453,178.3800048828125,178.49000549316406,1002200.0,"Axon Enterprise, Inc.",170.89999389648438,5.827973709525145
2023-08-11,AXON,211.22999572753903,211.22999572753903,211.88999938964844,202.32000732421875,203.17999267578125,1419500.0,"Axon Enterprise, Inc.",170.89999389648438,23.59859758420056
2023-08-18,AXON,200.1000061035156,200.1000061035156,200.72000122070312,192.8699951171875,193.11000061035156,730300.0,"Axon Enterprise, Inc.",170.89999389648438,17.08602296657654
2023-08-25,AXON,198.42999267578125,198.42999267578125,198.6199951171875,193.30999755859375,195.72999572753903,412200.0,"Axon Enterprise, Inc.",170.89999389648438,16.10883543739155
2023-09-01,AXON,215.38999938964844,215.38999938964844,215.47999572753903,212.3800048828125,213.61000061035156,343300.0,"Axon Enterprise, Inc.",170.89999389648438,26.03277184439927
2023-09-08,AXON,214.7100067138672,214.7100067138672,217.61000061035156,214.11000061035156,215.33999633789065,359500.0,"Axon Enterprise, Inc.",170.89999389648438,25.634882610890507
2023-09-15,AXON,206.2100067138672,206.2100067138672,211.67999267578125,204.9499969482422,211.3800048828125,819800.0,"Axon Enterprise, Inc.",170.89999389648438,20.661213621090234
2023-09-22,AXON,195.4199981689453,195.4199981689453,197.57000732421875,194.5,196.8800048828125,369200.0,"Axon Enterprise, Inc.",170.89999389648438,14.347574691730486
2023-09-29,AXON,198.9900054931641,198.9900054931641,201.5399932861328,197.5800018310547,197.86000061035156,634300.0,"Axon Enterprise, Inc.",170.89999389648438,16.436519953121874
2023-10-06,AXON,199.6999969482422,199.6999969482422,201.4499969482422,192.6300048828125,193.1199951171875,370200.0,"Axon Enterprise, Inc.",170.89999389648438,16.851962598197765
2023-10-13,AXON,215.42999267578125,215.42999267578125,217.8800048828125,214.27999877929688,216.6300048828125,410200.0,"Axon Enterprise, Inc.",170.89999389648438,26.056173416992095
2023-10-20,AXON,210.86000061035156,210.86000061035156,212.92999267578125,207.1999969482422,212.92999267578125,354100.0,"Axon Enterprise, Inc.",170.89999389648438,23.382099555879044
2023-10-27,AXON,200.7599945068359,200.7599945068359,205.88999938964844,199.2899932861328,204.67999267578125,422800.0,"Axon Enterprise, Inc.",170.89999389648438,17.472206949543835
2023-11-03,AXON,217.25,217.25,219.36000061035156,211.97000122070312,211.97000122070312,573800.0,"Axon Enterprise, Inc.",170.89999389648438,27.121128004012824
2023-11-10,AXON,217.94000244140625,217.94000244140625,220.0,215.44000244140625,216.16000366210935,830400.0,"Axon Enterprise, Inc.",170.89999389648438,27.52487432703738
2023-11-17,AXON,223.47999572753903,223.47999572753903,224.9499969482422,222.27999877929688,224.9499969482422,458600.0,"Axon Enterprise, Inc.",170.89999389648438,30.766532304795064
2023-11-24,AXON,228.4199981689453,228.4199981689453,228.72000122070312,227.13999938964844,227.13999938964844,101600.0,"Axon Enterprise, Inc.",170.89999389648438,33.65711312271977
2023-12-01,AXON,231.5099945068359,231.5099945068359,233.8000030517578,226.5500030517578,229.8699951171875,850000.0,"Axon Enterprise, Inc.",170.89999389648438,35.46518594205658
2023-12-08,AXON,236.3800048828125,236.3800048828125,238.0399932861328,234.8300018310547,235.41000366210935,281800.0,"Axon Enterprise, Inc.",170.89999389648438,38.314811775821326
2023-12-15,AXON,255.97999572753903,255.97999572753903,256.82000732421875,250.1699981689453,252.91000366210935,815500.0,"Axon Enterprise, Inc.",170.89999389648438,49.783501971678454
2023-12-22,AXON,259.0299987792969,259.0299987792969,260.69000244140625,257.1199951171875,258.29998779296875,279100.0,"Axon Enterprise, Inc.",170.89999389648438,51.56817321842247
2023-12-29,AXON,258.3299865722656,258.3299865722656,259.45001220703125,256.3800048828125,258.0,330600.0,"Axon Enterprise, Inc.",170.89999389648438,51.15856980588213
2024-01-05,AXON,244.2100067138672,244.2100067138672,246.1000061035156,241.72000122070312,244.5,408600.0,"Axon Enterprise, Inc.",170.89999389648438,42.89643969313851
2024-01-12,AXON,250.69000244140625,250.69000244140625,253.8999938964844,248.44000244140625,250.80999755859375,485100.0,"Axon Enterprise, Inc.",170.89999389648438,46.68812837597372
2024-01-19,AXON,256.7900085449219,256.7900085449219,256.8599853515625,251.8699951171875,254.97999572753903,349200.0,"Axon Enterprise, Inc.",170.89999389648438,50.25747086946173
2024-01-26,AXON,251.36000061035156,251.36000061035156,254.05999755859375,249.0099945068359,252.5800018310547,257000.0,"Axon Enterprise, Inc.",170.89999389648438,47.08016944845681
2024-02-02,AXON,256.989990234375,256.989990234375,258.6199951171875,251.1300048828125,252.6999969482422,361900.0,"Axon Enterprise, Inc.",170.89999389648438,50.374487660915946
2024-02-09,AXON,270.9800109863281,270.9800109863281,271.3900146484375,268.44000244140625,270.82000732421875,247600.0,"Axon Enterprise, Inc.",170.89999389648438,58.56057382334554
2024-02-16,AXON,269.79998779296875,269.79998779296875,273.9100036621094,269.7099914550781,272.0199890136719,250400.0,"Axon Enterprise, Inc.",170.89999389648438,57.87009796875064
2024-02-23,AXON,270.6300048828125,270.6300048828125,273.7200012207031,268.989990234375,272.8699951171875,225000.0,"Axon Enterprise, Inc.",170.89999389648438,58.35577211707537
2024-03-01,AXON,314.25,314.25,314.489990234375,302.239990234375,303.0,892300.0,"Axon Enterprise, Inc.",170.89999389648438,83.8794682405571
2024-03-08,AXON,312.7900085449219,312.7900085449219,320.760009765625,308.8299865722656,315.1300048828125,432100.0,"Axon Enterprise, Inc.",170.89999389648438,83.02517244932234
2024-03-15,AXON,307.6499938964844,307.6499938964844,309.70001220703125,304.17999267578125,304.17999267578125,1568800.0,"Axon Enterprise, Inc.",170.89999389648438,80.01755698296319
2024-03-22,AXON,316.32000732421875,316.32000732421875,318.17999267578125,312.3399963378906,318.17999267578125,378000.0,"Axon Enterprise, Inc.",170.89999389648438,85.09070720963076
2024-04-05,AXON,309.8999938964844,309.8999938964844,312.25,306.55999755859375,306.82000732421875,183800.0,"Axon Enterprise, Inc.",170.89999389648438,81.33411642143973
2024-04-12,AXON,310.80999755859375,310.80999755859375,323.5,310.25,322.2300109863281,548100.0,"Axon Enterprise, Inc.",170.89999389648438,81.8665937149501
2024-04-19,AXON,293.6099853515625,293.6099853515625,299.5299987792969,291.3500061035156,299.17999267578125,551400.0,"Axon Enterprise, Inc.",170.89999389648438,71.8022210869151
2024-04-26,AXON,308.2300109863281,308.2300109863281,311.8699951171875,306.57000732421875,306.57000732421875,300700.0,"Axon Enterprise, Inc.",170.89999389648438,80.35694674923496
2024-05-03,AXON,318.54998779296875,318.54998779296875,321.0,316.6400146484375,319.239990234375,279000.0,"Axon Enterprise, Inc.",170.89999389648438,86.39555246907574
2024-05-10,AXON,303.42999267578125,303.42999267578125,309.70001220703125,303.32000732421875,309.3800048828125,473900.0,"Axon Enterprise, Inc.",170.89999389648438,77.5482758996302
